,movie_ID,title,genre,year
2457,2552,My Boyfriend's Back,Comedy,1993
2458,2553,Village of the Damned,Horror|Sci-Fi|Thriller,1960
2459,2554,Children of the Damned,Horror|Sci-Fi|Thriller,1963
2460,2555,Baby Geniuses,Comedy,1999
2461,2556,Telling You,Comedy|Drama|Romance,1998
2462,2557,I Stand Alone (Seul contre tous),Drama|Thriller,1998
2463,2558,Forces of Nature,Comedy|Romance,1999
2464,2559,"King and I, The",Animation|Children,1999
2465,2560,Ravenous,Horror|Thriller,1999
2466,2561,True Crime,Crime|Thriller,1999
2467,2562,Bandits,Drama,1997
2468,2563,Dangerous Beauty,Drama,1998
2469,2564,"Empty Mirror, The",Drama,1996
2470,2565,"King and I, The",Drama|Musical|Romance,1956
2471,2566,Doug's 1st Movie,Animation|Children,1999
2472,2567,EDtv,Comedy,1999
2473,2568,"Mod Squad, The",Action|Crime,1999
2474,2569,Among Giants,Comedy|Drama|Romance,1998
2475,2570,"Walk on the Moon, A",Drama|Romance,1999
2476,2571,"Matrix, The",Action|Sci-Fi|Thriller,1999
2477,2572,10 Things I Hate About You,Comedy|Romance,1999
2478,2573,Tango,Drama|Musical,1998
2479,2574,"Out-of-Towners, The",Comedy,1999
2480,2575,"Dreamlife of Angels, The (Vie rêvée des anges, La)",Drama,1998
2481,2576,"Love, etc.",Drama,1996
2482,2577,Metroland,Comedy|Drama,1997
2483,2578,"Sticky Fingers of Time, The",Sci-Fi,1997
2484,2579,Following,Crime|Mystery|Thriller,1998
2485,2580,Go,Comedy|Crime,1999
2486,2581,Never Been Kissed,Comedy|Romance,1999
2487,2582,Twin Dragons (Shuang long hui),Action|Comedy,1992
2488,2583,Cookie's Fortune,Comedy|Drama,1999
2489,2584,Foolish,Comedy,1999
2490,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",Drama|Romance,1998
2491,2586,Goodbye Lover,Comedy|Crime|Thriller,1999
2492,2587,Life,Comedy|Crime|Drama,1999
2493,2588,Cloudland,Animation,1998
2494,2589,Friends & Lovers,Comedy|Drama|Romance,1999
2495,2590,Hideous Kinky,Drama,1998
2496,2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),Comedy|Drama|Romance,1998
2497,2592,"Joyriders, The",Drama,1999
2498,2593,"Monster, The (Mostro, Il)",Comedy,1994
2499,2594,Open Your Eyes (Abre los ojos),Drama|Romance|Sci-Fi|Thriller,1997
2500,2595,Photographer (Fotoamator),Documentary,1998
2501,2596,SLC Punk!,Comedy|Drama,1998
2502,2597,Lost & Found,Comedy|Romance,1999
2503,2598,Pushing Tin,Comedy,1999
2504,2599,Election,Comedy,1999
2505,2600,eXistenZ,Action|Sci-Fi|Thriller,1999
2506,2601,"Little Bit of Soul, A",Comedy,1998
2507,2602,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang),Action|Adventure|Horror|Sci-Fi,1977
2508,2603,Nô,Drama,1998
2509,2604,Let it Come Down: The Life of Paul Bowles,Documentary,1998
2510,2605,Entrapment,Crime|Thriller,1999
2511,2606,Idle Hands,Comedy|Horror,1999
2512,2607,Get Real,Drama|Romance,1998
2513,2608,Heaven,Thriller,1998
2514,2609,"King of Masks, The (Bian Lian)",Drama,1996
2515,2610,Three Seasons,Drama,1999
2516,2611,"Winslow Boy, The",Drama,1999
2517,2612,Mildred Pierce,Drama|Film-Noir,1945
2518,2613,Night of the Comet,Comedy|Horror|Sci-Fi,1984
2519,2614,Chopping Mall (a.k.a. Killbots),Action|Horror|Sci-Fi,1986
2520,2615,My Science Project,Adventure|Sci-Fi,1985
2521,2616,Dick Tracy,Action|Crime,1990
2522,2617,"Mummy, The",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999
2523,2618,"Castle, The",Comedy,1997
2524,2619,Mascara,Drama,1999
2525,2620,This Is My Father,Drama|Romance,1998
2526,2621,Xiu Xiu: The Sent-Down Girl (Tian yu),Drama,1998
2527,2622,William Shakespeare's A Midsummer Night's Dream,Comedy|Fantasy,1999
2528,2623,Trippin',Comedy,1999
2529,2624,After Life (Wandafuru raifu),Drama|Fantasy,1998
2530,2625,Black Mask (Hak hap),Action|Adventure|Crime|Sci-Fi|Thriller,1996
2531,2626,Edge of Seventeen,Comedy|Drama|Romance,1998
2532,2627,Endurance,Documentary|Drama,1999
2533,2628,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Sci-Fi,1999
2534,2629,"Love Letter, The",Comedy|Romance,1999
2535,2630,Besieged (a.k.a. L' Assedio),Drama,1998
2536,2631,Frogs for Snakes,Comedy|Film-Noir|Thriller,1998
2537,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",Adventure|Drama|Mystery,1965
2538,2633,"Mummy, The",Horror|Romance,1932
2539,2634,"Mummy, The",Horror,1959
2540,2635,"Mummy's Curse, The",Horror,1944
2541,2636,"Mummy's Ghost, The",Horror,1944
2542,2637,"Mummy's Hand, The",Horror,1940
2543,2638,"Mummy's Tomb, The",Horror,1942
2544,2639,Mommie Dearest,Drama,1981
2545,2640,Superman,Action|Adventure|Sci-Fi,1978
2546,2641,Superman II,Action|Sci-Fi,1980
2547,2642,Superman III,Action|Adventure|Sci-Fi,1983
2548,2643,Superman IV: The Quest for Peace,Action|Adventure|Sci-Fi,1987
2549,2644,Dracula,Horror,1931
2550,2646,House of Dracula,Horror,1945
2551,2647,House of Frankenstein,Horror,1944
2552,2648,Frankenstein,Drama|Horror|Sci-Fi,1931
2553,2649,Son of Frankenstein,Horror,1939
2554,2650,"Ghost of Frankenstein, The",Horror,1942
2555,2651,Frankenstein Meets the Wolf Man,Horror,1943
2556,2652,"Curse of Frankenstein, The",Horror,1957
2557,2653,Son of Dracula,Horror,1943
2558,2654,"Wolf Man, The",Drama|Fantasy|Horror,1941
2559,2655,Howling II: Your Sister Is a Werewolf,Horror,1985
2560,2656,Tarantula,Horror|Sci-Fi,1955
2561,2657,"Rocky Horror Picture Show, The",Comedy|Horror|Musical|Sci-Fi,1975
2562,2658,"Flying Saucer, The",Sci-Fi,1950
2563,2659,It Came from Hollywood,Comedy|Documentary,1982
2564,2660,"Thing from Another World, The",Horror|Sci-Fi,1951
2565,2661,It Came from Outer Space,Sci-Fi,1953
2566,2662,"War of the Worlds, The",Action|Drama|Sci-Fi,1953
2567,2663,It Came from Beneath the Sea,Sci-Fi,1955
2568,2664,Invasion of the Body Snatchers,Horror|Sci-Fi|Thriller,1956
2569,2665,Earth vs. the Flying Saucers,Sci-Fi,1956
2570,2666,It Conquered the World,Sci-Fi,1956
2571,2667,"Mole People, The",Horror|Sci-Fi,1956
2572,2668,Swamp Thing,Horror|Sci-Fi,1982
2573,2669,Pork Chop Hill,War,1959
2574,2670,Run Silent Run Deep,War,1958
2575,2671,Notting Hill,Comedy|Romance,1999
2576,2672,"Thirteenth Floor, The",Drama|Sci-Fi|Thriller,1999
2577,2673,Eternity and a Day (Mia aoniotita kai mia mera),Drama,1998
2578,2674,"Loss of Sexual Innocence, The",Drama|Fantasy,1999
2579,2675,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The)",Comedy|Drama|Romance,1998
2580,2676,Instinct,Drama|Thriller,1999
2581,2677,Buena Vista Social Club,Documentary|Musical,1999
2582,2678,Desert Blue,Drama,1998
2583,2679,Finding North,Comedy|Drama|Romance,1998
2584,2680,Floating,Drama,1997
2585,2681,Free Enterprise,Comedy|Romance|Sci-Fi,1998
2586,2682,Limbo,Drama,1999
2587,2683,Austin Powers: The Spy Who Shagged Me,Action|Adventure|Comedy,1999
2588,2684,Promise Her Anything,Comedy|Drama,1999
2589,2685,"Red Dwarf, The (Nain rouge, Le)",Comedy|Drama,1998
2590,2686,"Red Violin, The (Violon rouge, Le)",Drama|Mystery,1998
2591,2687,Tarzan,Adventure|Animation|Children|Drama,1999
2592,2688,"General's Daughter, The",Crime|Drama|Mystery|Thriller,1999
2593,2689,Get Bruce,Documentary,1999
2594,2690,"Ideal Husband, An",Comedy|Romance,1999
2595,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",Drama,1998
2596,2692,Run Lola Run (Lola rennt),Action|Crime,1998
2597,2693,Trekkies,Documentary,1997
2598,2694,Big Daddy,Comedy,1999
2599,2695,"Boys, The",Drama,1998
2600,2696,"Dinner Game, The (Dîner de cons, Le)",Comedy,1998
2601,2697,My Son the Fanatic,Comedy|Drama|Romance,1997
2602,2698,Zone 39,Sci-Fi,1997
2603,2699,Arachnophobia,Comedy|Horror,1990
2604,2700,"South Park: Bigger, Longer and Uncut",Animation|Comedy|Musical,1999
2605,2701,Wild Wild West,Action|Comedy|Sci-Fi|Western,1999
2606,2702,Summer of Sam,Drama,1999
2607,2703,Broken Vessels,Drama,1998
2608,2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les)",Drama|Romance,1991
2609,2705,"Late August, Early September (Fin août, début septembre)",Drama,1998
2610,2706,American Pie,Comedy|Romance,1999
2611,2707,Arlington Road,Thriller,1999
2612,2708,"Autumn Tale, An (Conte d'automne)",Romance,1998
2613,2709,Muppets From Space,Children|Comedy,1999
2614,2710,"Blair Witch Project, The",Drama|Horror|Thriller,1999
2615,2711,My Life So Far,Drama,1999
2616,2712,Eyes Wide Shut,Drama|Mystery|Thriller,1999
2617,2713,Lake Placid,Horror|Thriller,1999
2618,2714,"Wood, The",Drama,1999
2619,2715,"Velocity of Gary, The",Comedy|Romance,1998
2620,2716,Ghostbusters (a.k.a. Ghost Busters),Action|Comedy|Sci-Fi,1984
2621,2717,Ghostbusters II,Comedy|Fantasy|Sci-Fi,1989
2622,2718,Drop Dead Gorgeous,Comedy,1999
2623,2719,"Haunting, The",Horror|Thriller,1999
2624,2720,Inspector Gadget,Action|Adventure|Children|Comedy,1999
2625,2721,Trick,Comedy|Romance,1999
2626,2722,Deep Blue Sea,Action|Horror|Sci-Fi|Thriller,1999
2627,2723,Mystery Men,Action|Comedy|Fantasy,1999
2628,2724,Runaway Bride,Comedy|Romance,1999
2629,2725,Twin Falls Idaho,Drama,1999
2630,2726,"Killing, The",Crime|Film-Noir,1956
2631,2727,Killer's Kiss,Crime|Film-Noir,1955
2632,2728,Spartacus,Action|Drama|Romance|War,1960
2633,2729,Lolita,Drama|Romance,1962
2634,2730,Barry Lyndon,Drama|Romance|War,1975
2635,2731,"400 Blows, The (Les quatre cents coups)",Crime|Drama,1959
2636,2732,Jules and Jim (Jules et Jim),Drama|Romance,1961
2637,2733,Vibes,Adventure|Comedy|Romance,1988
2638,2734,"Mosquito Coast, The",Adventure|Drama|Thriller,1986
2639,2735,"Golden Child, The",Action|Adventure|Comedy|Fantasy|Mystery,1986
2640,2736,Brighton Beach Memoirs,Comedy,1986
2641,2737,Assassination,Action|Drama|Thriller,1987
2642,2738,Crimes of the Heart,Comedy|Drama,1986
2643,2739,"Color Purple, The",Drama,1985
2644,2740,"Kindred, The",Horror|Sci-Fi,1986
2645,2741,No Mercy,Action|Crime|Thriller,1986
2646,2742,Ménage (Tenue de soirée),Comedy|Drama,1986
2647,2743,Native Son,Drama,1986
2648,2744,Otello,Drama,1986
2649,2745,"Mission, The",Drama,1986
2650,2746,Little Shop of Horrors,Comedy|Horror|Musical,1986
2651,2747,"Little Shop of Horrors, The",Comedy|Horror,1960
2652,2748,Allan Quatermain and the Lost City of Gold,Action|Adventure|Comedy,1987
2653,2749,"Morning After, The",Drama|Mystery,1986
2654,2750,Radio Days,Comedy|Drama,1987
2655,2751,From the Hip,Comedy|Drama,1987
2656,2752,Outrageous Fortune,Comedy|Mystery,1987
2657,2753,"Bedroom Window, The",Thriller,1987
2658,2754,Deadtime Stories,Horror,1987
2659,2755,Light of Day,Drama,1987
2660,2756,Wanted: Dead or Alive,Action,1987
2661,2757,Frances,Drama,1982
2662,2758,Plenty,Drama,1985
2663,2759,Dick,Comedy,1999
2664,2760,"Gambler, The (Játékos, A)",Drama,1997
2665,2761,"Iron Giant, The",Adventure|Animation|Children|Drama|Sci-Fi,1999
2666,2762,"Sixth Sense, The",Drama|Horror|Mystery,1999
2667,2763,"Thomas Crown Affair, The",Action|Mystery,1999
2668,2764,"Thomas Crown Affair, The",Crime|Drama|Romance|Thriller,1968
2669,2765,"Acid House, The",Comedy|Drama,1998
2670,2766,"Adventures of Sebastian Cole, The",Comedy|Drama,1998
2671,2767,Illuminata,Comedy,1998
2672,2768,Stiff Upper Lips,Comedy,1998
2673,2769,"Yards, The",Crime|Drama,2000
2674,2770,Bowfinger,Comedy,1999
2675,2771,Brokedown Palace,Drama,1999
2676,2772,Detroit Rock City,Comedy,1999
2677,2773,Alice and Martin (Alice et Martin),Drama,1998
2678,2774,Better Than Chocolate,Comedy|Romance,1999
2679,2775,Head On,Drama,1998
2680,2776,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo)",Documentary,1997
2681,2777,Cobra,Drama,1925
2682,2778,Never Talk to Strangers,Crime|Drama|Romance|Thriller,1995
2683,2779,Heaven Can Wait,Comedy,1978
2684,2780,"Raven, The",Comedy|Horror,1963
2685,2781,"Tingler, The",Horror,1959
2686,2782,Pit and the Pendulum,Horror,1961
2687,2783,"Tomb of Ligeia, The",Horror,1965
2688,2784,"Masque of the Red Death, The",Horror,1964
2689,2785,Tales of Terror,Horror,1962
2690,2786,Haunted Honeymoon,Comedy,1986
2691,2787,Cat's Eye,Horror,1985
2692,2788,Monty Python's And Now for Something Completely Different,Comedy,1971
2693,2789,Damien: Omen II,Horror,1978
2694,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",Horror|Thriller,1981
2695,2791,Airplane!,Comedy,1980
2696,2792,Airplane II: The Sequel,Comedy,1982
2697,2793,"American Werewolf in Paris, An",Comedy|Horror|Romance|Thriller,1997
2698,2794,European Vacation (aka National Lampoon's European Vacation),Adventure|Comedy|Romance,1985
2699,2795,National Lampoon's Vacation,Comedy,1983
2700,2796,Funny Farm,Comedy,1988
2701,2797,Big,Comedy|Drama|Fantasy|Romance,1988
2702,2798,Problem Child,Children|Comedy,1990
2703,2799,Problem Child 2,Comedy,1991
2704,2800,Little Nemo: Adventures in Slumberland,Adventure|Animation|Children|Drama|Fantasy,1992
2705,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),Drama|Romance,1997
2706,2802,Tequila Sunrise,Action|Drama|Romance|Thriller,1988
2707,2803,"Pelican Brief, The",Crime|Drama|Mystery|Romance|Thriller,1993
2708,2804,"Christmas Story, A",Children|Comedy,1983
2709,2805,Mickey Blue Eyes,Comedy|Romance,1999
2710,2806,Teaching Mrs. Tingle,Comedy|Thriller,1999
2711,2807,Universal Soldier: The Return,Action|Sci-Fi,1999
2712,2808,Universal Soldier,Action|Sci-Fi,1992
2713,2809,Love Stinks,Comedy,1999
2714,2810,Perfect Blue,Animation|Horror|Mystery|Thriller,1997
2715,2811,With Friends Like These...,Comedy,1998
2716,2812,In Too Deep,Action|Thriller,1999
2717,2813,"Source, The",Documentary,1999
2718,2814,"Bat, The",Horror,1959
2719,2815,Iron Eagle,Action|War,1986
2720,2816,Iron Eagle II,Action|War,1988
2721,2817,Aces: Iron Eagle III,Action,1992
2722,2818,Iron Eagle IV,Action|War,1995
2723,2819,Three Days of the Condor (3 Days of the Condor),Drama|Mystery|Romance|Thriller,1975
2724,2820,Hamlet,Drama,1964
2725,2821,Male and Female,Adventure|Drama,1919
2726,2822,Medicine Man,Adventure|Romance,1992
2727,2823,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See)",Action|Adventure|Drama,1919
2728,2824,On the Ropes,Documentary|Drama,1999
2729,2825,Rosie,Drama,1998
2730,2826,"13th Warrior, The",Action|Adventure|Fantasy,1999
2731,2827,"Astronaut's Wife, The",Horror|Sci-Fi|Thriller,1999
2732,2828,Dudley Do-Right,Children|Comedy,1999
2733,2829,"Muse, The",Comedy,1999
2734,2830,Cabaret Balkan (Bure Baruta),Drama,1998
2735,2831,A Dog of Flanders,Children|Drama,1999
2736,2832,"Lost Son, The",Drama,1999
2737,2833,Lucie Aubrac,Romance|War,1997
2738,2834,"Very Thought of You, The",Comedy|Romance,1998
2739,2835,Chill Factor,Action|Adventure|Comedy|Thriller,1999
2740,2836,Outside Providence,Comedy,1999
2741,2837,Bedrooms & Hallways,Comedy|Romance,1998
2742,2838,I Woke Up Early the Day I Died,Comedy|Crime|Thriller,1998
2743,2839,West Beirut (West Beyrouth),Drama,1998
2744,2840,Stigmata,Drama|Thriller,1999
2745,2841,Stir of Echoes,Horror|Mystery|Thriller,1999
2746,2842,Best Laid Plans,Crime|Drama,1999
2747,2843,"Black Cat, White Cat (Crna macka, beli macor)",Comedy|Romance,1998
2748,2844,"Minus Man, The",Drama|Mystery,1999
2749,2845,Whiteboyz,Comedy|Drama,1999
2750,2846,"Adventures of Milo and Otis, The (Koneko monogatari)",Adventure|Children|Comedy|Drama,1986
2751,2847,Only Angels Have Wings,Adventure|Drama|Romance,1939
2752,2848,"Othello (Tragedy of Othello: The Moor of Venice, The)",Drama,1952
2753,2849,Queens Logic,Comedy|Drama,1991
2754,2850,Public Access,Drama|Thriller,1993
2755,2851,Saturn 3,Adventure|Sci-Fi|Thriller,1980
2756,2852,"Soldier's Story, A",Drama,1984
2757,2853,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror)",Horror|Mystery,1976
2758,2854,Don't Look in the Basement!,Horror,1973
2759,2855,Nightmares,Horror,1983
2760,2856,I Saw What You Did,Thriller,1965
2761,2857,Yellow Submarine,Adventure|Animation|Comedy|Fantasy|Musical,1968
2762,2858,American Beauty,Drama|Romance,1999
2763,2859,Stop Making Sense,Documentary|Musical,1984
2764,2860,Blue Streak,Comedy,1999
2765,2861,For Love of the Game,Comedy|Drama,1999
2766,2862,Caligula,Drama,1979
2767,2863,"Hard Day's Night, A",Adventure|Comedy|Musical,1964
2768,2864,Splendor,Comedy,1999
2769,2865,Sugar Town,Comedy,1999
2770,2866,"Buddy Holly Story, The",Drama,1978
2771,2867,Fright Night,Comedy|Horror|Thriller,1985
2772,2868,Fright Night Part II,Horror,1988
2773,2869,"Separation, The (Séparation, La)",Drama,1994
2774,2870,Barefoot in the Park,Comedy,1967
2775,2871,Deliverance,Adventure|Drama|Thriller,1972
2776,2872,Excalibur,Adventure|Fantasy,1981
2777,2873,Lulu on the Bridge,Drama|Mystery|Romance,1998
2778,2874,"Pajama Game, The",Comedy|Musical|Romance,1957
2779,2875,Sommersby,Drama|Mystery|Romance,1993
2780,2876,Thumbelina,Animation|Children|Fantasy,1994
2781,2877,Tommy,Musical,1975
2782,2878,Hell Night,Horror,1981
2783,2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),Action|Adventure|Comedy,1991
2784,2880,Armour of God (Long xiong hu di),Action|Adventure|Comedy,1987
2785,2881,Double Jeopardy,Action|Crime|Drama|Thriller,1999
2786,2882,Jakob the Liar,Drama,1999
2787,2883,Mumford,Comedy|Drama,1999
2788,2884,Dog Park,Comedy|Romance,1998
2789,2885,Guinevere,Drama|Romance,1999
2790,2886,"Adventures of Elmo in Grouchland, The",Children|Comedy,1999
2791,2887,Simon Sez,Action|Comedy,1999
2792,2888,Drive Me Crazy,Comedy|Romance,1999
2793,2889,"Mystery, Alaska",Comedy|Drama,1999
2794,2890,Three Kings,Action|Adventure|Comedy|Drama|War,1999
2795,2891,"Happy, Texas",Comedy,1999
2796,2892,New Rose Hotel,Action|Drama,1998
2797,2893,Plunkett & MaCleane,Action|Adventure|Drama,1999
2798,2894,Romance,Drama|Romance,1999
2799,2895,Napoleon and Samantha,Adventure|Drama,1972
2800,2896,Alvarez Kelly,Western,1966
2801,2897,And the Ship Sails On (E la nave va),Comedy|War,1983
2802,2898,"Dark Half, The",Horror|Mystery,1993
2803,2899,Gulliver's Travels,Adventure|Animation|Children,1939
2804,2900,Monkey Shines,Horror|Sci-Fi,1988
2805,2901,Phantasm,Horror|Sci-Fi,1979
2806,2902,Psycho II,Horror|Mystery|Thriller,1983
2807,2903,Psycho III,Horror|Thriller,1986
2808,2904,Rain,Drama,1932
2809,2905,Sanjuro (Tsubaki Sanjûrô),Action|Adventure|Drama,1962
2810,2906,Random Hearts,Drama|Romance,1999
2811,2907,Superstar,Comedy,1999
2812,2908,Boys Don't Cry,Drama,1999
2813,2909,"Five Wives, Three Secretaries and Me",Documentary,1998
2814,2910,"Ennui, L'",Drama|Romance,1998
2815,2911,"Grandfather, The (Abuelo, El)",Drama,1998
2816,2912,"Limey, The",Crime|Drama|Thriller,1999
2817,2913,The Mating Habits of the Earthbound Human,Comedy|Sci-Fi,1999
2818,2914,Molly,Comedy|Drama,1999
2819,2915,Risky Business,Comedy,1983
2820,2916,Total Recall,Action|Adventure|Sci-Fi|Thriller,1990
2821,2917,Body Heat,Crime|Thriller,1981
2822,2918,Ferris Bueller's Day Off,Comedy,1986
2823,2919,"Year of Living Dangerously, The",Drama|Romance|War,1982
2824,2920,Children of Paradise (Les enfants du paradis),Drama|Romance,1945
2825,2921,High Plains Drifter,Western,1973
2826,2922,Hang 'Em High,Crime|Drama|Western,1968
2827,2923,Handle with Care (a.k.a. Citizen's Band),Comedy,1977
2828,2924,Drunken Master (Jui kuen),Action|Comedy,1978
2829,2925,"Conformist, The (Conformista, Il)",Drama,1970
2830,2926,Hairspray,Comedy|Drama,1988
2831,2927,Brief Encounter,Drama|Romance,1946
2832,2928,"Razor's Edge, The",Drama,1984
2833,2929,Reds,Drama|Romance,1981
2834,2930,Return with Honor,Documentary,1998
2835,2931,Time of the Gypsies (Dom za vesanje),Comedy|Crime|Drama|Fantasy,1989
2836,2932,Days of Heaven,Drama,1978
2837,2933,"Fire Within, The (Feu follet, Le)",Drama,1963
2838,2934,"Amor brujo, El (Love Bewitched, A)",Drama|Musical,1986
2839,2935,"Lady Eve, The",Comedy|Romance,1941
2840,2936,Sullivan's Travels,Adventure|Comedy|Romance,1941
2841,2937,"Palm Beach Story, The",Comedy,1942
2842,2938,Man Facing Southeast,Drama|Sci-Fi,1986
2843,2939,Niagara,Drama|Thriller,1953
2844,2940,Gilda,Drama|Film-Noir|Mystery|Romance,1946
2845,2941,South Pacific,Musical|Romance|War,1958
2846,2942,Flashdance,Drama|Romance,1983
2847,2943,Indochine,Drama|Romance,1992
2848,2944,"Dirty Dozen, The",Action|Drama|War,1967
2849,2945,Mike's Murder,Mystery,1984
2850,2946,Help!,Comedy|Musical,1965
2851,2947,Goldfinger,Action|Adventure|Thriller,1964
2852,2948,From Russia with Love,Action|Adventure|Thriller,1963
2853,2949,Dr. No,Action|Adventure|Thriller,1962
2854,2950,"Blue Lagoon, The",Adventure|Drama|Romance,1980
2855,2951,"Fistful of Dollars, A (Per un pugno di dollari)",Action|Western,1964
2856,2952,Sydney (Hard Eight),Crime|Drama|Thriller,1996
2857,2953,Home Alone 2: Lost in New York,Children|Comedy,1992
2858,2954,Penitentiary,Drama,1979
2859,2955,Penitentiary II,Drama,1982
2860,2956,Someone to Watch Over Me,Action|Crime|Thriller,1987
2861,2957,Sparrows,Drama,1926
2862,2958,Naturally Native,Drama,1998
2863,2959,Fight Club,Action|Crime|Drama|Thriller,1999
2864,2960,Beefcake,Drama,1999
2865,2961,"Story of Us, The",Comedy|Drama,1999
2866,2962,Fever Pitch,Comedy|Romance,1997
2867,2963,Joe the King,Crime|Drama,1999
2868,2964,Julien Donkey-Boy,Drama,1999
2869,2965,"Omega Code, The",Action,1999
2870,2966,"Straight Story, The",Adventure|Drama,1999
2871,2967,"Bad Seed, The",Drama|Thriller,1956
2872,2968,Time Bandits,Adventure|Comedy|Fantasy|Sci-Fi,1981
2873,2969,"Man and a Woman, A (Un homme et une femme)",Drama|Romance,1966
2874,2970,Fitzcarraldo,Adventure|Drama,1982
2875,2971,All That Jazz,Drama|Fantasy|Musical,1979
2876,2972,Red Sorghum (Hong gao liang),Drama|War,1987
2877,2973,Crimes and Misdemeanors,Comedy|Crime|Drama,1989
2878,2974,Bats,Horror|Thriller,1999
2879,2975,"Best Man, The",Comedy|Drama,1999
2880,2976,Bringing Out the Dead,Drama,1999
2881,2977,Crazy in Alabama,Comedy|Drama,1999
2882,2978,Three to Tango,Comedy|Romance,1999
2883,2979,Body Shots,Drama,1999
2884,2980,Men Cry Bullets,Comedy|Drama,1997
2885,2981,"Brother, Can You Spare a Dime?",Documentary,1975
2886,2982,"Guardian, The",Horror|Thriller,1990
2887,2983,"Ipcress File, The",Thriller,1965
2888,2984,On Any Sunday,Documentary,1971
2889,2985,RoboCop,Action|Crime|Drama|Sci-Fi|Thriller,1987
2890,2986,RoboCop 2,Action|Crime|Sci-Fi|Thriller,1990
2891,2987,Who Framed Roger Rabbit?,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988
2892,2988,Melvin and Howard,Drama,1980
2893,2989,For Your Eyes Only,Action|Adventure|Thriller,1981
2894,2990,Licence to Kill,Action|Adventure|Thriller,1989
2895,2991,Live and Let Die,Action|Adventure|Thriller,1973
2896,2992,Rawhead Rex,Horror|Thriller,1986
2897,2993,Thunderball,Action|Adventure|Thriller,1965
2898,2994,"City, The (Ciudad, La)",Drama,1998
2899,2995,House on Haunted Hill,Horror|Thriller,1999
2900,2996,Music of the Heart,Drama,1999
2901,2997,Being John Malkovich,Comedy|Drama|Fantasy,1999
2902,2998,Dreaming of Joseph Lees,Drama|Romance,1999
2903,2999,Man of the Century,Comedy,1999
2904,3000,Princess Mononoke (Mononoke-hime),Action|Adventure|Animation|Drama|Fantasy,1997
2905,3001,"Suburbans, The",Drama,1999
2906,3002,My Best Fiend (Mein liebster Feind),Documentary,1999
2907,3003,Train of Life (Train de vie),Comedy|Drama|Romance|War,1998
2908,3004,"Bachelor, The",Comedy|Romance,1999
2909,3005,"Bone Collector, The",Thriller,1999
2910,3006,"Insider, The",Drama|Thriller,1999
2911,3007,American Movie,Documentary,1999
2912,3008,Last Night,Drama|Sci-Fi,1998
2913,3009,Portraits Chinois,Drama,1996
2914,3010,Rosetta,Drama,1999
2915,3011,"They Shoot Horses, Don't They?",Drama,1969
2916,3012,Battling Butler,Comedy,1926
2917,3013,Bride of Re-Animator,Comedy|Horror,1990
2918,3014,Bustin' Loose,Comedy,1981
2919,3015,Coma,Thriller,1978
2920,3016,Creepshow,Horror,1982
2921,3017,Creepshow 2,Horror,1987
2922,3018,Re-Animator,Comedy|Horror|Sci-Fi,1985
2923,3019,Drugstore Cowboy,Crime|Drama,1989
2924,3020,Falling Down,Action|Drama,1993
2925,3021,"Funhouse, The",Horror,1981
2926,3022,"General, The",Comedy|War,1926
2927,3023,My Best Girl,Comedy|Romance,1927
2928,3024,Piranha,Horror|Sci-Fi,1978
2929,3025,Rough Night in Jericho,Western,1967
2930,3026,Slaughterhouse,Comedy|Horror,1987
2931,3028,"Taming of the Shrew, The",Comedy,1967
2932,3029,Nighthawks,Action|Drama,1981
2933,3030,Yojimbo,Action|Adventure,1961
2934,3031,Repossessed,Comedy,1990
2935,3032,"Omega Man, The",Action|Drama|Sci-Fi|Thriller,1971
2936,3033,Spaceballs,Comedy|Sci-Fi,1987
2937,3034,Robin Hood,Adventure|Animation|Children|Comedy|Musical,1973
2938,3035,Mister Roberts,Comedy|Drama|War,1955
2939,3036,"Quest for Fire (Guerre du feu, La)",Adventure|Drama,1981
2940,3037,Little Big Man,Western,1970
2941,3038,"Face in the Crowd, A",Drama,1957
2942,3039,Trading Places,Comedy,1983
2943,3040,Meatballs,Comedy,1979
2944,3041,Meatballs Part II,Comedy,1984
2945,3042,Meatballs III,Comedy,1987
2946,3043,Meatballs 4,Comedy,1992
2947,3044,Dead Again,Mystery|Romance|Thriller,1991
2948,3045,Peter's Friends,Comedy|Drama,1992
