,movie_ID,IMDb_ID,title,genre,year
2157,2252,104412,Hero,Comedy|Drama,1992
2158,2253,105629,Toys,Comedy|Fantasy,1992
2159,2254,82172,Choices,Drama,1981
2160,2255,84938,Young Doctors in Love,Comedy,1982
2161,2256,84472,Parasite,Horror|Sci-Fi,1982
2162,2257,87810,No Small Affair,Comedy|Romance,1984
2163,2258,87690,"Master, The",Action,1984
2164,2259,86973,Blame It on Rio,Comedy|Romance,1984
2165,2260,92225,Wisdom,Crime|Drama,1986
2166,2261,91680,One Crazy Summer,Comedy,1986
2167,2262,90583,About Last Night...,Comedy|Drama|Romance,1986
2168,2263,96073,"Seventh Sign, The",Drama|Fantasy|Thriller,1988
2169,2264,98625,We're No Angels,Comedy|Crime,1989
2170,2265,102558,Nothing But Trouble,Adventure|Comedy,1991
2171,2266,101523,"Butcher's Wife, The",Comedy|Romance,1991
2172,2267,102469,Mortal Thoughts,Mystery|Thriller,1991
2173,2268,104257,"Few Good Men, A",Crime|Drama|Thriller,1992
2174,2269,107211,Indecent Proposal,Drama|Romance,1993
2175,2270,109390,"Century of Cinema, A",Documentary,1994
2176,2271,120788,Permanent Midnight,Drama,1998
2177,2272,120776,One True Thing,Drama,1998
2178,2273,120812,Rush Hour,Action|Comedy|Crime|Thriller,1998
2179,2274,113658,Lilian's Story,Drama,1995
2180,2275,118736,Six-String Samurai,Action|Adventure|Sci-Fi,1998
2181,2276,120835,"Soldier's Daughter Never Cries, A",Drama,1998
2182,2277,120162,Somewhere in the City,Comedy|Drama,1998
2183,2278,122690,Ronin,Action|Crime|Thriller,1998
2184,2279,146336,Urban Legend,Horror|Thriller,1998
2185,2280,118863,Clay Pigeons,Crime,1998
2186,2281,119802,Monument Ave.,Action|Crime|Drama,1998
2187,2282,126604,Pecker,Comedy|Drama,1998
2188,2283,100594,"Sheltering Sky, The",Drama,1990
2189,2284,109206,Bandit Queen,Drama,1994
2190,2285,63850,If....,Drama,1968
2191,2286,80731,"Fiendish Plot of Dr. Fu Manchu, The",Comedy,1980
2192,2287,47573,Them!,Horror|Sci-Fi|Thriller,1954
2193,2288,84787,"Thing, The",Action|Horror|Sci-Fi|Thriller,1982
2194,2289,105151,"Player, The",Comedy|Crime|Drama,1992
2195,2290,81554,Stardust Memories,Comedy|Drama,1980
2196,2291,99487,Edward Scissorhands,Drama|Fantasy|Romance,1990
2197,2292,117276,Overnight Delivery,Comedy|Romance,1998
2198,2293,144604,Shadrach,Drama,1998
2199,2294,120587,Antz,Adventure|Animation|Children|Comedy|Fantasy,1998
2200,2295,120823,"Impostors, The",Comedy,1998
2201,2296,120770,"Night at the Roxbury, A",Comedy,1998
2202,2297,120889,What Dreams May Come,Adventure|Drama|Fantasy|Romance,1998
2203,2298,124102,Strangeland,Thriller,1998
2204,2299,52607,"Battle of the Sexes, The",Comedy,1959
2205,2300,63462,"Producers, The",Comedy,1968
2206,2301,82517,History of the World: Part I,Comedy|Musical,1981
2207,2302,104952,My Cousin Vinny,Comedy,1992
2208,2303,73440,Nashville,Drama|Musical,1975
2209,2304,119577,Love Is the Devil,Drama,1998
2210,2305,139615,Slam,Drama,1998
2211,2306,120701,Holy Man,Comedy,1998
2212,2307,122642,One Tough Cop,Action|Crime,1998
2213,2308,69966,Detroit 9000,Action|Crime,1973
2214,2309,141824,"Inheritors, The (Siebtelbauern, Die)",Drama|Mystery,1998
2215,2310,119670,"Mighty, The",Drama,1998
2216,2311,86837,2010: The Year We Make Contact,Sci-Fi,1984
2217,2312,90830,Children of a Lesser God,Drama,1986
2218,2313,80678,"Elephant Man, The",Drama,1980
2219,2314,120603,Beloved,Drama,1998
2220,2315,144120,Bride of Chucky (Child's Play 4),Comedy|Horror|Thriller,1998
2221,2316,120791,Practical Magic,Drama|Fantasy|Mystery|Romance,1998
2222,2317,119534,"Alarmist, The (a.k.a. Life During Wartime)",Comedy,1997
2223,2318,147612,Happiness,Comedy|Drama,1998
2224,2319,119986,Reach the Rock,Comedy|Drama,1998
2225,2320,118636,Apt Pupil,Drama|Thriller,1998
2226,2321,120789,Pleasantville,Comedy|Drama|Fantasy,1998
2227,2322,120157,Soldier,Action|Sci-Fi|War,1998
2228,2323,150230,"Cruise, The",Documentary,1998
2229,2324,118799,Life Is Beautiful (La Vita è bella),Comedy|Drama|Romance|War,1997
2230,2325,124819,Orgazmo,Comedy,1997
2231,2326,143874,Shattered Image,Drama|Thriller,1998
2232,2327,100740,Tales from the Darkside: The Movie,Fantasy|Horror|Thriller,1990
2233,2328,120877,Vampires,Horror|Western,1998
2234,2329,120586,American History X,Crime|Drama,1998
2235,2330,116481,Hands on a Hard Body,Comedy|Documentary,1996
2236,2331,120722,Living Out Loud,Comedy|Drama|Romance,1998
2237,2332,158493,Belly,Crime|Drama,1998
2238,2333,120684,Gods and Monsters,Drama,1998
2239,2334,133952,"Siege, The",Action|Thriller,1998
2240,2335,120484,"Waterboy, The",Comedy,1998
2241,2336,127536,Elizabeth,Drama,1998
2242,2337,120879,Velvet Goldmine,Drama,1998
2243,2338,130018,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1998
2244,2339,155753,I'll Be Home For Christmas,Comedy|Romance,1998
2245,2340,119643,Meet Joe Black,Romance,1998
2246,2341,120643,Dancing at Lughnasa,Drama,1998
2247,2342,116488,Hard Core Logo,Comedy|Drama,1996
2248,2343,120767,"Naked Man, The",Drama,1998
2249,2344,89941,Runaway Train,Action|Adventure|Drama|Thriller,1985
2250,2345,90934,Desert Bloom,Drama,1986
2251,2346,73747,"Stepford Wives, The",Mystery|Sci-Fi|Thriller,1975
2252,2347,87932,"Pope of Greenwich Village, The",Drama,1984
2253,2348,91954,Sid and Nancy,Drama,1986
2254,2349,91538,Mona Lisa,Comedy|Thriller,1986
2255,2350,99750,Heart Condition,Comedy,1990
2256,2351,50783,"Nights of Cabiria (Notti di Cabiria, Le)",Drama,1957
2257,2352,85244,"Big Chill, The",Comedy|Drama,1983
2258,2353,120660,Enemy of the State,Action|Thriller,1998
2259,2354,134067,"Rugrats Movie, The",Animation|Children|Comedy,1998
2260,2355,120623,"Bug's Life, A",Adventure|Animation|Children|Comedy,1998
2261,2356,120533,Celebrity,Comedy,1998
2262,2357,140888,Central Station (Central do Brasil),Drama,1998
2263,2358,120070,Savior,Drama|War,1998
2264,2359,166396,Waking Ned Devine (a.k.a. Waking Ned),Comedy,1998
2265,2360,154420,"Celebration, The (Festen)",Drama,1998
2266,2361,69089,Pink Flamingos,Comedy,1972
2267,2362,45826,Glen or Glenda,Drama,1953
2268,2363,47034,Godzilla (Gojira),Drama|Horror|Sci-Fi,1954
2269,2364,87344,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The)",Action|Horror|Sci-Fi|Thriller,1984
2270,2365,56142,King Kong vs. Godzilla (Kingukongu tai Gojira),Action|Sci-Fi,1962
2271,2366,24216,King Kong,Action|Adventure|Fantasy|Horror,1933
2272,2367,74751,King Kong,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976
2273,2368,91344,King Kong Lives,Adventure|Sci-Fi,1986
2274,2369,89017,Desperately Seeking Susan,Comedy|Drama|Romance,1985
2275,2370,89087,"Emerald Forest, The",Action|Adventure|Drama,1985
2276,2371,89155,Fletch,Comedy|Crime|Mystery,1985
2277,2372,97366,Fletch Lives,Comedy,1989
2278,2373,89893,Red Sonja,Action|Adventure|Fantasy,1985
2279,2374,91159,Gung Ho,Comedy|Drama,1986
2280,2375,91541,"Money Pit, The",Comedy,1986
2281,2376,90264,"View to a Kill, A",Action|Adventure|Thriller,1985
2282,2377,89489,Lifeforce,Horror|Sci-Fi,1985
2283,2378,87928,Police Academy,Comedy|Crime,1984
2284,2379,89822,Police Academy 2: Their First Assignment,Comedy|Crime,1985
2285,2380,91777,Police Academy 3: Back in Training,Comedy|Crime,1986
2286,2381,93756,Police Academy 4: Citizens on Patrol,Comedy|Crime,1987
2287,2382,95882,Police Academy 5: Assignment: Miami Beach,Comedy|Crime,1988
2288,2383,98105,Police Academy 6: City Under Siege,Comedy|Crime,1989
2289,2384,120595,Babe: Pig in the City,Adventure|Children|Drama,1998
2290,2385,119304,Home Fries,Comedy|Romance,1998
2291,2386,165494,Jerry Springer: Ringmaster,Comedy|Drama,1998
2292,2387,124198,Very Bad Things,Comedy|Crime,1998
2293,2388,119248,Steam: The Turkish Bath (Hamam),Drama|Romance,1997
2294,2389,155975,Psycho,Crime|Horror|Thriller,1998
2295,2390,147004,Little Voice,Comedy,1998
2296,2391,120324,"Simple Plan, A",Crime|Drama|Thriller,1998
2297,2392,141109,Jack Frost,Children|Comedy|Drama,1998
2298,2393,120844,Star Trek: Insurrection,Action|Drama|Romance|Sci-Fi,1998
2299,2394,120794,"Prince of Egypt, The",Animation|Musical,1998
2300,2395,128445,Rushmore,Comedy|Drama,1998
2301,2396,138097,Shakespeare in Love,Comedy|Drama|Romance,1998
2302,2397,87688,Mass Appeal,Drama,1984
2303,2398,39628,Miracle on 34th Street,Comedy|Drama,1947
2304,2399,89961,Santa Claus: The Movie,Adventure|Children|Fantasy,1985
2305,2400,98115,Prancer,Children|Drama|Fantasy,1989
2306,2401,89767,Pale Rider,Western,1985
2307,2402,89880,Rambo: First Blood Part II,Action|Adventure|Thriller,1985
2308,2403,83944,First Blood (Rambo: First Blood),Action|Adventure|Drama|Thriller,1982
2309,2404,95956,Rambo III,Action|Adventure|Thriller|War,1988
2310,2405,89370,"Jewel of the Nile, The",Action|Adventure|Comedy|Romance,1985
2311,2406,88011,Romancing the Stone,Action|Adventure|Comedy|Romance,1984
2312,2407,88933,Cocoon,Comedy|Sci-Fi,1985
2313,2408,94890,Cocoon: The Return,Comedy|Sci-Fi,1988
2314,2409,79817,Rocky II,Action|Drama,1979
2315,2410,84602,Rocky III,Action|Drama,1982
2316,2411,89927,Rocky IV,Action|Drama,1985
2317,2412,100507,Rocky V,Action|Drama,1990
2318,2413,88930,Clue,Comedy|Crime|Mystery|Thriller,1985
2319,2414,90357,Young Sherlock Holmes,Action|Adventure|Children|Fantasy|Mystery|Thriller,1985
2320,2415,92173,Violets Are Blue...,Drama|Romance,1986
2321,2416,90685,Back to School,Comedy,1986
2322,2417,91188,Heartburn,Comedy|Drama,1986
2323,2418,91653,Nothing in Common,Comedy,1986
2324,2419,91024,Extremities,Drama|Thriller,1986
2325,2420,87538,"Karate Kid, The",Drama,1984
2326,2421,91326,"Karate Kid, Part II, The",Action|Adventure|Drama,1986
2327,2422,97647,"Karate Kid, Part III, The",Action|Adventure|Children|Drama,1989
2328,2423,97958,Christmas Vacation (National Lampoon's Christmas Vacation),Comedy,1989
2329,2424,128853,You've Got Mail,Comedy|Romance,1998
2330,2425,120706,"General, The",Crime,1998
2331,2426,120861,"Theory of Flight, The",Comedy|Drama|Romance,1998
2332,2427,120863,"Thin Red Line, The",Action|Drama|War,1998
2333,2428,133751,"Faculty, The",Horror|Sci-Fi,1998
2334,2429,120751,Mighty Joe Young,Action|Adventure|Drama|Fantasy|Thriller,1998
2335,2430,41650,Mighty Joe Young,Adventure|Children|Drama,1949
2336,2431,129290,Patch Adams,Comedy|Drama,1998
2337,2432,120686,Stepmom,Drama,1998
2338,2433,120633,"Civil Action, A",Drama,1998
2339,2434,142231,Down in the Delta,Drama,1998
2340,2435,119336,Hurlyburly,Drama,1998
2341,2436,120857,Tea with Mussolini,Comedy|Drama|War,1999
2342,2437,120514,Wilde,Drama,1997
2343,2438,144546,Outside Ozona,Comedy|Drama|Thriller,1998
2344,2439,118564,Affliction,Drama,1997
2345,2440,127722,Another Day in Paradise,Drama,1998
2346,2441,120699,"Hi-Lo Country, The",Drama|Romance|Western,1998
2347,2442,150915,Hilary and Jackie,Drama,1998
2348,2443,145734,Playing by Heart,Drama|Romance,1998
2349,2444,120391,24 7: Twenty Four Seven,Comedy|Drama,1997
2350,2445,132512,At First Sight,Drama,1999
2351,2446,120710,In Dreams,Horror|Thriller,1999
2352,2447,139699,Varsity Blues,Comedy|Drama,1999
2353,2448,120458,Virus,Horror|Sci-Fi,1999
2354,2449,93072,"Garbage Pail Kids Movie, The",Adventure|Children|Comedy,1987
2355,2450,91225,Howard the Duck,Adventure|Comedy|Sci-Fi,1986
2356,2451,93075,"Gate, The",Horror,1987
2357,2452,99636,"Gate II: Trespassers, The",Horror,1990
2358,2453,90768,"Boy Who Could Fly, The",Drama|Fantasy,1986
2359,2454,51622,"Fly, The",Horror|Mystery|Sci-Fi,1958
2360,2455,91064,"Fly, The",Drama|Horror|Sci-Fi|Thriller,1986
2361,2456,97368,"Fly II, The",Horror|Sci-Fi,1989
2362,2457,91875,Running Scared,Action|Comedy,1986
2363,2458,90660,Armed and Dangerous,Comedy|Crime,1986
2364,2459,72271,"Texas Chainsaw Massacre, The",Horror,1974
2365,2460,92076,"Texas Chainsaw Massacre 2, The",Horror,1986
2366,2461,99994,Leatherface: Texas Chainsaw Massacre III,Comedy|Horror|Thriller,1990
2367,2462,110978,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre),Horror,1994
2368,2463,91877,Ruthless People,Comedy,1986
2369,2464,92112,Trick or Treat,Horror,1986
2370,2465,90917,Deadly Friend,Horror,1986
2371,2466,90710,Belizaire the Cajun,Drama,1986
2372,2467,91605,"Name of the Rose, The (Name der Rose, Der)",Crime|Drama|Mystery|Thriller,1986
2373,2468,91306,Jumpin' Jack Flash,Action|Comedy|Romance|Thriller,1986
2374,2469,91738,Peggy Sue Got Married,Comedy|Drama,1986
2375,2470,90555,Crocodile Dundee,Adventure|Comedy,1986
2376,2471,92493,Crocodile Dundee II,Action|Adventure|Comedy,1988
2377,2472,92105,Tough Guys,Comedy,1986
2378,2473,91991,Soul Man,Comedy,1986
2379,2474,90863,"Color of Money, The",Drama,1986
2380,2475,90567,52 Pick-Up,Action|Mystery|Thriller,1986
2381,2476,91187,Heartbreak Ridge,Action|War,1986
2382,2477,91055,Firewalker,Adventure,1986
2383,2478,92086,¡Three Amigos!,Comedy|Western,1986
2384,2479,120683,Gloria,Drama|Thriller,1999
2385,2480,119773,Dry Cleaning (Nettoyage à sec),Drama,1997
2386,2481,151691,My Name Is Joe,Drama|Romance,1998
2387,2482,149151,Still Crazy,Comedy|Romance,1998
2388,2483,112922,"Day of the Beast, The (Día de la Bestia, El)",Adventure|Comedy|Thriller,1995
2389,2484,120095,Tinseltown,Comedy|Crime|Drama,1997
2390,2485,160862,She's All That,Comedy|Romance,1999
2391,2486,138279,"24 Hour Woman, The",Comedy|Drama,1998
2392,2487,163984,"Blood, Guts, Bullets and Octane",Action|Comedy,1998
2393,2488,54167,Peeping Tom,Drama|Horror|Thriller,1960
2394,2489,152548,Spanish Fly,Drama,1998
2395,2490,120784,Payback,Action|Thriller,1999
2396,2491,145893,Simply Irresistible,Comedy|Romance,1999
2397,2492,138987,20 Dates,Comedy|Romance,1998
2398,2493,128133,"Harmonists, The",Drama,1997
2399,2494,174852,"Last Days, The",Documentary,1998
2400,2495,70544,"Fantastic Planet, The (Planète sauvage, La)",Animation|Sci-Fi,1973
2401,2496,124298,Blast from the Past,Comedy|Romance,1999
2402,2497,139462,Message in a Bottle,Romance,1999
2403,2498,120764,My Favorite Martian,Comedy|Sci-Fi,1999
2404,2499,119207,God Said 'Ha!',Comedy,1998
2405,2500,155776,Jawbreaker,Comedy,1999
2406,2501,132477,October Sky,Drama,1999
2407,2502,151804,Office Space,Comedy|Crime,1999
2408,2503,156901,"Apple, The (Sib)",Drama,1998
2409,2504,137338,200 Cigarettes,Comedy|Drama,1999
2410,2505,134273,8MM,Drama|Mystery|Thriller,1999
2411,2506,123209,"Other Sister, The",Comedy|Drama|Romance,1999
2412,2507,120618,Breakfast of Champions,Comedy|Sci-Fi,1999
2413,2508,181322,"Breaks, The",Comedy,1999
2414,2509,119054,Eight Days a Week,Comedy,1997
2415,2510,134948,Just the Ticket,Comedy|Romance,1999
2416,2511,70334,"Long Goodbye, The",Crime|Film-Noir,1973
2417,2512,84390,"Ballad of Narayama, The (Narayama bushiko)",Drama,1983
2418,2513,98084,Pet Sematary,Horror,1989
2419,2514,105128,Pet Sematary II,Comedy|Horror,1992
2420,2515,106557,Children of the Corn II: The Final Sacrifice,Horror,1993
2421,2516,109415,Children of the Corn III,Horror,1994
2422,2517,85333,Christine,Horror,1983
2423,2518,84412,Night Shift,Comedy,1982
2424,2519,51744,House on Haunted Hill,Drama|Horror|Thriller,1959
2425,2520,65377,Airport,Drama,1970
2426,2521,71110,Airport 1975,Action|Drama|Thriller,1974
2427,2522,75648,Airport '77,Drama,1977
2428,2523,76636,Rollercoaster,Drama|Thriller,1977
2429,2524,72308,"Towering Inferno, The",Action|Adventure|Drama|Thriller,1974
2430,2525,80354,Alligator,Action|Horror|Sci-Fi,1980
2431,2526,79550,Meteor,Sci-Fi,1979
2432,2527,70909,Westworld,Action|Sci-Fi|Thriller|Western,1973
2433,2528,74812,Logan's Run,Action|Adventure|Sci-Fi,1976
2434,2529,63442,Planet of the Apes,Action|Drama|Sci-Fi,1968
2435,2530,65462,Beneath the Planet of the Apes,Action|Sci-Fi,1970
2436,2531,69768,Battle for the Planet of the Apes,Action|Sci-Fi,1973
2437,2532,68408,Conquest of the Planet of the Apes,Action|Sci-Fi,1972
2438,2533,67065,Escape from the Planet of the Apes,Action|Sci-Fi,1971
2439,2534,77189,Avalanche,Action,1978
2440,2535,71455,Earthquake,Action|Drama|Thriller,1974
2441,2536,78740,"Concorde: Airport '79, The",Drama,1979
2442,2537,78856,Beyond the Poseidon Adventure,Adventure,1979
2443,2538,175550,Dancemaker,Documentary,1998
2444,2539,122933,Analyze This,Comedy,1999
2445,2540,142192,"Corruptor, The",Action|Crime|Drama|Thriller,1999
2446,2541,139134,Cruel Intentions,Drama,1999
2447,2542,120735,"Lock, Stock & Two Smoking Barrels",Comedy|Crime|Thriller,1998
2448,2543,127288,Six Ways to Sunday,Comedy,1997
2449,2544,157208,"School of Flesh, The (École de la chair, L')",Drama|Romance,1998
2450,2545,159696,Relax... It's Just Sex,Comedy,1998
2451,2546,120646,"Deep End of the Ocean, The",Drama,1999
2452,2547,125778,Harvest,Drama,1998
2453,2548,144814,"Rage: Carrie 2, The",Horror,1999
2454,2549,131646,Wing Commander,Action|Sci-Fi,1999
2455,2550,57129,"Haunting, The",Horror|Thriller,1963
2456,2551,94964,Dead Ringers,Drama|Horror|Thriller,1988
2457,2552,107626,My Boyfriend's Back,Comedy,1993
2458,2553,54443,Village of the Damned,Horror|Sci-Fi|Thriller,1960
2459,2554,56931,Children of the Damned,Horror|Sci-Fi|Thriller,1963
2460,2555,118665,Baby Geniuses,Comedy,1999
2461,2556,120859,Telling You,Comedy|Drama|Romance,1998
2462,2557,157016,I Stand Alone (Seul contre tous),Drama|Thriller,1998
2463,2558,141098,Forces of Nature,Comedy|Romance,1999
2464,2559,160429,"King and I, The",Animation|Children,1999
2465,2560,129332,Ravenous,Horror|Thriller,1999
2466,2561,139668,True Crime,Crime|Thriller,1999
2467,2562,118682,Bandits,Drama,1997
2468,2563,118892,Dangerous Beauty,Drama,1998
2469,2564,116192,"Empty Mirror, The",Drama,1996
2470,2565,49408,"King and I, The",Drama|Musical|Romance,1956
2471,2566,187819,Doug's 1st Movie,Animation|Children,1999
2472,2567,131369,EDtv,Comedy,1999
2473,2568,120757,"Mod Squad, The",Action|Crime,1999
2474,2569,122906,Among Giants,Comedy|Drama|Romance,1998
2475,2570,120613,"Walk on the Moon, A",Drama|Romance,1999
2476,2571,133093,"Matrix, The",Action|Sci-Fi|Thriller,1999
2477,2572,147800,10 Things I Hate About You,Comedy|Romance,1999
2478,2573,120274,Tango,Drama|Musical,1998
2479,2574,129280,"Out-of-Towners, The",Comedy,1999
2480,2575,120449,"Dreamlife of Angels, The (Vie rêvée des anges, La)",Drama,1998
2481,2576,116932,"Love, etc.",Drama,1996
2482,2577,119665,Metroland,Comedy|Drama,1997
2483,2578,127302,"Sticky Fingers of Time, The",Sci-Fi,1997
2484,2579,154506,Following,Crime|Mystery|Thriller,1998
2485,2580,139239,Go,Comedy|Crime,1999
2486,2581,151738,Never Been Kissed,Comedy|Romance,1999
2487,2582,105399,Twin Dragons (Shuang long hui),Action|Comedy,1992
2488,2583,126250,Cookie's Fortune,Comedy|Drama,1999
2489,2584,166195,Foolish,Comedy,1999
2490,2585,133363,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",Drama|Romance,1998
2491,2586,119219,Goodbye Lover,Comedy|Crime|Thriller,1999
2492,2587,123964,Life,Comedy|Crime|Drama,1999
2493,2588,341315,Cloudland,Animation,1998
2494,2589,143261,Friends & Lovers,Comedy|Drama|Romance,1999
2495,2590,136244,Hideous Kinky,Drama,1998
2496,2591,123923,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),Comedy|Drama|Romance,1998
2497,2592,139394,"Joyriders, The",Drama,1999
2498,2593,110570,"Monster, The (Mostro, Il)",Comedy,1994
2499,2594,125659,Open Your Eyes (Abre los ojos),Drama|Romance|Sci-Fi|Thriller,1997
2500,2595,188996,Photographer (Fotoamator),Documentary,1998
2501,2596,133189,SLC Punk!,Comedy|Drama,1998
2502,2597,120836,Lost & Found,Comedy|Romance,1999
2503,2598,120797,Pushing Tin,Comedy,1999
2504,2599,126886,Election,Comedy,1999
2505,2600,120907,eXistenZ,Action|Sci-Fi|Thriller,1999
2506,2601,119546,"Little Bit of Soul, A",Comedy,1998
2507,2602,76164,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang),Action|Adventure|Horror|Sci-Fi,1977
2508,2603,128370,Nô,Drama,1998
2509,2604,168950,Let it Come Down: The Life of Paul Bowles,Documentary,1998
2510,2605,137494,Entrapment,Crime|Thriller,1999
2511,2606,138510,Idle Hands,Comedy|Horror,1999
2512,2607,162973,Get Real,Drama|Romance,1998
2513,2608,120697,Heaven,Thriller,1998
2514,2609,115669,"King of Masks, The (Bian Lian)",Drama,1996
2515,2610,138874,Three Seasons,Drama,1999
2516,2611,155388,"Winslow Boy, The",Drama,1999
2517,2612,37913,Mildred Pierce,Drama|Film-Noir,1945
2518,2613,87799,Night of the Comet,Comedy|Horror|Sci-Fi,1984
2519,2614,90837,Chopping Mall (a.k.a. Killbots),Action|Horror|Sci-Fi,1986
2520,2615,89652,My Science Project,Adventure|Sci-Fi,1985
2521,2616,99422,Dick Tracy,Action|Crime,1990
2522,2617,120616,"Mummy, The",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999
2523,2618,118826,"Castle, The",Comedy,1997
2524,2619,188052,Mascara,Drama,1999
2525,2620,120865,This Is My Father,Drama|Romance,1998
2526,2621,115005,Xiu Xiu: The Sent-Down Girl (Tian yu),Drama,1998
2527,2622,140379,William Shakespeare's A Midsummer Night's Dream,Comedy|Fantasy,1999
2528,2623,160298,Trippin',Comedy,1999
2529,2624,165078,After Life (Wandafuru raifu),Drama|Fantasy,1998
2530,2625,115693,Black Mask (Hak hap),Action|Adventure|Crime|Sci-Fi|Thriller,1996
2531,2626,138414,Edge of Seventeen,Comedy|Drama|Romance,1998
2532,2627,120659,Endurance,Documentary|Drama,1999
2533,2628,120915,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Sci-Fi,1999
2534,2629,166252,"Love Letter, The",Comedy|Romance,1999
2535,2630,149723,Besieged (a.k.a. L' Assedio),Drama,1998
2536,2631,120680,Frogs for Snakes,Comedy|Film-Noir|Thriller,1998
2537,2632,59643,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",Adventure|Drama|Mystery,1965
2538,2633,23245,"Mummy, The",Horror|Romance,1932
2539,2634,53085,"Mummy, The",Horror,1959
2540,2635,37098,"Mummy's Curse, The",Horror,1944
2541,2636,37099,"Mummy's Ghost, The",Horror,1944
2542,2637,32818,"Mummy's Hand, The",Horror,1940
2543,2638,35096,"Mummy's Tomb, The",Horror,1942
2544,2639,82766,Mommie Dearest,Drama,1981
2545,2640,78346,Superman,Action|Adventure|Sci-Fi,1978
2546,2641,81573,Superman II,Action|Sci-Fi,1980
2547,2642,86393,Superman III,Action|Adventure|Sci-Fi,1983
2548,2643,94074,Superman IV: The Quest for Peace,Action|Adventure|Sci-Fi,1987
2549,2644,21814,Dracula,Horror,1931
2550,2646,37793,House of Dracula,Horror,1945
2551,2647,36931,House of Frankenstein,Horror,1944
2552,2648,21884,Frankenstein,Drama|Horror|Sci-Fi,1931
2553,2649,31951,Son of Frankenstein,Horror,1939
2554,2650,34786,"Ghost of Frankenstein, The",Horror,1942
2555,2651,35899,Frankenstein Meets the Wolf Man,Horror,1943
2556,2652,50280,"Curse of Frankenstein, The",Horror,1957
2557,2653,36376,Son of Dracula,Horror,1943
2558,2654,34398,"Wolf Man, The",Drama|Fantasy|Horror,1941
2559,2655,89308,Howling II: Your Sister Is a Werewolf,Horror,1985
2560,2656,48696,Tarantula,Horror|Sci-Fi,1955
2561,2657,73629,"Rocky Horror Picture Show, The",Comedy|Horror|Musical|Sci-Fi,1975
2562,2658,42469,"Flying Saucer, The",Sci-Fi,1950
2563,2659,84156,It Came from Hollywood,Comedy|Documentary,1982
2564,2660,44121,"Thing from Another World, The",Horror|Sci-Fi,1951
2565,2661,45920,It Came from Outer Space,Sci-Fi,1953
2566,2662,46534,"War of the Worlds, The",Action|Drama|Sci-Fi,1953
2567,2663,48215,It Came from Beneath the Sea,Sci-Fi,1955
2568,2664,49366,Invasion of the Body Snatchers,Horror|Sci-Fi|Thriller,1956
2569,2665,49169,Earth vs. the Flying Saucers,Sci-Fi,1956
2570,2666,49370,It Conquered the World,Sci-Fi,1956
2571,2667,49516,"Mole People, The",Horror|Sci-Fi,1956
2572,2668,84745,Swamp Thing,Horror|Sci-Fi,1982
2573,2669,53183,Pork Chop Hill,War,1959
2574,2670,52151,Run Silent Run Deep,War,1958
2575,2671,125439,Notting Hill,Comedy|Romance,1999
2576,2672,139809,"Thirteenth Floor, The",Drama|Sci-Fi|Thriller,1999
2577,2673,156794,Eternity and a Day (Mia aoniotita kai mia mera),Drama,1998
2578,2674,126859,"Loss of Sexual Innocence, The",Drama|Fantasy,1999
2579,2675,138590,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The)",Comedy|Drama|Romance,1998
2580,2676,128278,Instinct,Drama|Thriller,1999
2581,2677,186508,Buena Vista Social Club,Documentary|Musical,1999
2582,2678,126261,Desert Blue,Drama,1998
2583,2679,124555,Finding North,Comedy|Drama|Romance,1998
2584,2680,139216,Floating,Drama,1997
2585,2681,141105,Free Enterprise,Comedy|Romance|Sci-Fi,1998
2586,2682,164085,Limbo,Drama,1999
2587,2683,145660,Austin Powers: The Spy Who Shagged Me,Action|Adventure|Comedy,1999
2588,2684,143924,Promise Her Anything,Comedy|Drama,1999
2589,2685,156820,"Red Dwarf, The (Nain rouge, Le)",Comedy|Drama,1998
2590,2686,120802,"Red Violin, The (Violon rouge, Le)",Drama|Mystery,1998
2591,2687,120855,Tarzan,Adventure|Animation|Children|Drama,1999
2592,2688,144214,"General's Daughter, The",Crime|Drama|Mystery|Thriller,1999
2593,2689,184510,Get Bruce,Documentary,1999
2594,2690,122541,"Ideal Husband, An",Comedy|Romance,1999
2595,2691,120731,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",Drama,1998
2596,2692,130827,Run Lola Run (Lola rennt),Action|Crime,1998
2597,2693,120370,Trekkies,Documentary,1997
2598,2694,142342,Big Daddy,Comedy,1999
2599,2695,139898,"Boys, The",Drama,1998
2600,2696,119038,"Dinner Game, The (Dîner de cons, Le)",Comedy,1998
2601,2697,119743,My Son the Fanatic,Comedy|Drama|Romance,1997
2602,2698,120554,Zone 39,Sci-Fi,1997
